nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,jumlah_missing_awal
KABUPATEN BANGKALAN,2023-08-01,JAGUNG PIPIL KERING,5930,RP/KG,0
KABUPATEN BANGKALAN,2023-09-01,JAGUNG PIPIL KERING,6000,RP/KG,0
KABUPATEN BANGKALAN,2023-10-01,JAGUNG PIPIL KERING,6000,RP/KG,0
KABUPATEN BANGKALAN,2023-11-01,JAGUNG PIPIL KERING,6000,RP/KG,0
KABUPATEN BANGKALAN,2023-12-01,JAGUNG PIPIL KERING,6000,RP/KG,0
KABUPATEN BANGKALAN,2024-01-01,JAGUNG PIPIL KERING,6143,RP/KG,0
KABUPATEN BANGKALAN,2024-02-01,JAGUNG PIPIL KERING,8042,RP/KG,0
KABUPATEN BANGKALAN,2024-03-01,JAGUNG PIPIL KERING,7333,RP/KG,0
KABUPATEN BANGKALAN,2024-04-01,JAGUNG PIPIL KERING,6000,RP/KG,0
KABUPATEN BANGKALAN,2024-05-01,JAGUNG PIPIL KERING,5475,RP/KG,0
KABUPATEN BANGKALAN,2024-06-01,JAGUNG PIPIL KERING,4650,RP/KG,0
KABUPATEN BANGKALAN,2024-07-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KABUPATEN BANGKALAN,2024-08-01,JAGUNG PIPIL KERING,5241,RP/KG,0
KABUPATEN BANGKALAN,2024-09-01,JAGUNG PIPIL KERING,5250,RP/KG,0
KABUPATEN BANGKALAN,2024-10-01,JAGUNG PIPIL KERING,5250,RP/KG,0
KABUPATEN BANGKALAN,2024-11-01,JAGUNG PIPIL KERING,5042,RP/KG,0
KABUPATEN BANGKALAN,2024-12-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KABUPATEN BANGKALAN,2025-01-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KABUPATEN BANGKALAN,2025-02-01,JAGUNG PIPIL KERING,4844,RP/KG,0
KABUPATEN BANGKALAN,2025-03-01,JAGUNG PIPIL KERING,4750,RP/KG,0
KABUPATEN BANGKALAN,2025-04-01,JAGUNG PIPIL KERING,4778,RP/KG,0
KABUPATEN BANGKALAN,2025-05-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KABUPATEN BANGKALAN,2025-06-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KABUPATEN BANGKALAN,2025-07-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KABUPATEN BANGKALAN,2020-01-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-02-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-03-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-04-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-05-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-06-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-07-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-08-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-09-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-10-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-11-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2020-12-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-01-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-02-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-03-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-04-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-05-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-06-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-07-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-08-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-09-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-10-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-11-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2021-12-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2022-01-01,KEDELAI,6500,RP/KG,1
KABUPATEN BANGKALAN,2022-02-01,KEDELAI,6500,RP/KG,0
KABUPATEN BANGKALAN,2022-03-01,KEDELAI,6563,RP/KG,0
KABUPATEN BANGKALAN,2022-04-01,KEDELAI,6716,RP/KG,1
KABUPATEN BANGKALAN,2022-05-01,KEDELAI,6868,RP/KG,1
KABUPATEN BANGKALAN,2022-06-01,KEDELAI,7021,RP/KG,1
KABUPATEN BANGKALAN,2022-07-01,KEDELAI,7174,RP/KG,1
KABUPATEN BANGKALAN,2022-08-01,KEDELAI,7326,RP/KG,1
KABUPATEN BANGKALAN,2022-09-01,KEDELAI,7479,RP/KG,1
KABUPATEN BANGKALAN,2022-10-01,KEDELAI,7632,RP/KG,1
KABUPATEN BANGKALAN,2022-11-01,KEDELAI,7784,RP/KG,1
KABUPATEN BANGKALAN,2022-12-01,KEDELAI,7937,RP/KG,1
KABUPATEN BANGKALAN,2023-01-01,KEDELAI,8089,RP/KG,1
KABUPATEN BANGKALAN,2023-02-01,KEDELAI,8242,RP/KG,1
KABUPATEN BANGKALAN,2023-03-01,KEDELAI,8395,RP/KG,1
KABUPATEN BANGKALAN,2023-04-01,KEDELAI,8547,RP/KG,1
KABUPATEN BANGKALAN,2023-05-01,KEDELAI,8700,RP/KG,0
KABUPATEN BANGKALAN,2023-06-01,KEDELAI,8800,RP/KG,1
KABUPATEN BANGKALAN,2023-07-01,KEDELAI,8900,RP/KG,1
KABUPATEN BANGKALAN,2023-08-01,KEDELAI,9000,RP/KG,1
KABUPATEN BANGKALAN,2023-09-01,KEDELAI,9100,RP/KG,1
KABUPATEN BANGKALAN,2023-10-01,KEDELAI,9200,RP/KG,1
KABUPATEN BANGKALAN,2023-11-01,KEDELAI,9300,RP/KG,1
KABUPATEN BANGKALAN,2023-12-01,KEDELAI,9400,RP/KG,1
KABUPATEN BANGKALAN,2024-01-01,KEDELAI,9500,RP/KG,1
KABUPATEN BANGKALAN,2024-02-01,KEDELAI,9600,RP/KG,1
KABUPATEN BANGKALAN,2024-03-01,KEDELAI,9700,RP/KG,1
KABUPATEN BANGKALAN,2024-04-01,KEDELAI,9800,RP/KG,1
KABUPATEN BANGKALAN,2024-05-01,KEDELAI,9900,RP/KG,1
KABUPATEN BANGKALAN,2024-06-01,KEDELAI,10000,RP/KG,0
KABUPATEN BANGKALAN,2024-07-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2024-08-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2024-09-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2024-10-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2024-11-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2024-12-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2025-01-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2025-02-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2025-03-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2025-04-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2025-05-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2025-06-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANGKALAN,2025-07-01,KEDELAI,10000,RP/KG,1
KABUPATEN BANYUWANGI,2020-01-01,BERAS MEDIUM,8781,RP/KG,0
KABUPATEN BANYUWANGI,2020-02-01,BERAS MEDIUM,6885,RP/KG,0
KABUPATEN BANYUWANGI,2020-03-01,BERAS MEDIUM,9058,RP/KG,0
KABUPATEN BANYUWANGI,2020-04-01,BERAS MEDIUM,9061,RP/KG,0
KABUPATEN BANYUWANGI,2020-05-01,BERAS MEDIUM,9194,RP/KG,0
KABUPATEN BANYUWANGI,2020-06-01,BERAS MEDIUM,9200,RP/KG,0
KABUPATEN BANYUWANGI,2020-07-01,BERAS MEDIUM,9240,RP/KG,0
KABUPATEN BANYUWANGI,2020-08-01,BERAS MEDIUM,9282,RP/KG,0
KABUPATEN BANYUWANGI,2020-09-01,BERAS MEDIUM,9240,RP/KG,0
KABUPATEN BANYUWANGI,2020-10-01,BERAS MEDIUM,9328,RP/KG,0
KABUPATEN BANYUWANGI,2020-11-01,BERAS MEDIUM,9184,RP/KG,0
KABUPATEN BANYUWANGI,2020-12-01,BERAS MEDIUM,9200,RP/KG,0
KABUPATEN BANYUWANGI,2021-01-01,BERAS MEDIUM,9280,RP/KG,0
KABUPATEN BANYUWANGI,2021-02-01,BERAS MEDIUM,9375,RP/KG,0
KABUPATEN BANYUWANGI,2021-03-01,BERAS MEDIUM,8948,RP/KG,0
KABUPATEN BANYUWANGI,2021-04-01,BERAS MEDIUM,8870,RP/KG,0
KABUPATEN BANYUWANGI,2021-05-01,BERAS MEDIUM,8870,RP/KG,0
KABUPATEN BANYUWANGI,2021-06-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN BANYUWANGI,2021-07-01,BERAS MEDIUM,8801,RP/KG,0
KABUPATEN BANYUWANGI,2021-08-01,BERAS MEDIUM,8722,RP/KG,0
KABUPATEN BANYUWANGI,2021-09-01,BERAS MEDIUM,8906,RP/KG,0
KABUPATEN BANYUWANGI,2021-10-01,BERAS MEDIUM,8900,RP/KG,0
KABUPATEN BANYUWANGI,2021-11-01,BERAS MEDIUM,8900,RP/KG,0
KABUPATEN BANYUWANGI,2021-12-01,BERAS MEDIUM,8993,RP/KG,0
KABUPATEN BANYUWANGI,2022-01-01,BERAS MEDIUM,9100,RP/KG,0
KABUPATEN BANYUWANGI,2022-02-01,BERAS MEDIUM,9017,RP/KG,0
KABUPATEN BANYUWANGI,2022-03-01,BERAS MEDIUM,9000,RP/KG,0
KABUPATEN BANYUWANGI,2022-04-01,BERAS MEDIUM,8913,RP/KG,0
KABUPATEN BANYUWANGI,2022-05-01,BERAS MEDIUM,8900,RP/KG,0
KABUPATEN BANYUWANGI,2022-06-01,BERAS MEDIUM,8875,RP/KG,0
KABUPATEN BANYUWANGI,2022-07-01,BERAS MEDIUM,8825,RP/KG,0
KABUPATEN BANYUWANGI,2022-08-01,BERAS MEDIUM,8980,RP/KG,0
KABUPATEN BANYUWANGI,2022-09-01,BERAS MEDIUM,9086,RP/KG,0
KABUPATEN BANYUWANGI,2022-10-01,BERAS MEDIUM,9285,RP/KG,0
KABUPATEN BANYUWANGI,2022-11-01,BERAS MEDIUM,9609,RP/KG,0
KABUPATEN BANYUWANGI,2022-12-01,BERAS MEDIUM,9700,RP/KG,0
KABUPATEN BANYUWANGI,2023-01-01,BERAS MEDIUM,9635,RP/KG,0
KABUPATEN BANYUWANGI,2023-02-01,BERAS MEDIUM,10158,RP/KG,0
KABUPATEN BANYUWANGI,2023-03-01,BERAS MEDIUM,10208,RP/KG,0
KABUPATEN BANYUWANGI,2023-04-01,BERAS MEDIUM,10295,RP/KG,0
KABUPATEN BANYUWANGI,2023-05-01,BERAS MEDIUM,10351,RP/KG,0
KABUPATEN BANYUWANGI,2023-06-01,BERAS MEDIUM,10500,RP/KG,0
KABUPATEN BANYUWANGI,2023-07-01,BERAS MEDIUM,10515,RP/KG,0
KABUPATEN BANYUWANGI,2023-08-01,BERAS MEDIUM,10903,RP/KG,0
KABUPATEN BANYUWANGI,2023-09-01,BERAS MEDIUM,11717,RP/KG,0
KABUPATEN BANYUWANGI,2023-10-01,BERAS MEDIUM,11478,RP/KG,0
KABUPATEN BANYUWANGI,2023-11-01,BERAS MEDIUM,12375,RP/KG,0
KABUPATEN BANYUWANGI,2023-12-01,BERAS MEDIUM,12450,RP/KG,0
KABUPATEN BANYUWANGI,2024-01-01,BERAS MEDIUM,12686,RP/KG,0
KABUPATEN BANYUWANGI,2024-02-01,BERAS MEDIUM,13113,RP/KG,0
KABUPATEN BANYUWANGI,2024-03-01,BERAS MEDIUM,12965,RP/KG,0
KABUPATEN BANYUWANGI,2024-04-01,BERAS MEDIUM,12906,RP/KG,0
KABUPATEN BANYUWANGI,2024-05-01,BERAS MEDIUM,12663,RP/KG,0
KABUPATEN BANYUWANGI,2024-06-01,BERAS MEDIUM,12900,RP/KG,0
KABUPATEN BANYUWANGI,2024-07-01,BERAS MEDIUM,13063,RP/KG,0
KABUPATEN BANYUWANGI,2024-08-01,BERAS MEDIUM,12900,RP/KG,0
KABUPATEN BANYUWANGI,2024-09-01,BERAS MEDIUM,12854,RP/KG,0
KABUPATEN BANYUWANGI,2024-10-01,BERAS MEDIUM,12800,RP/KG,0
KABUPATEN BANYUWANGI,2024-11-01,BERAS MEDIUM,12688,RP/KG,0
KABUPATEN BANYUWANGI,2024-12-01,BERAS MEDIUM,12682,RP/KG,0
KABUPATEN BANYUWANGI,2025-01-01,BERAS MEDIUM,12669,RP/KG,0
KABUPATEN BANYUWANGI,2025-02-01,BERAS MEDIUM,12700,RP/KG,0
KABUPATEN BANYUWANGI,2025-03-01,BERAS MEDIUM,12762,RP/KG,0
KABUPATEN BANYUWANGI,2025-04-01,BERAS MEDIUM,12608,RP/KG,0
KABUPATEN BANYUWANGI,2025-05-01,BERAS MEDIUM,12618,RP/KG,0
KABUPATEN BANYUWANGI,2025-06-01,BERAS MEDIUM,12939,RP/KG,0
KABUPATEN BANYUWANGI,2025-07-01,BERAS MEDIUM,13179,RP/KG,0
KABUPATEN BANYUWANGI,2020-01-01,BERAS PREMIUM,9643,RP/KG,0
KABUPATEN BANYUWANGI,2020-02-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2020-03-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2020-04-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2020-05-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2020-06-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2020-07-01,BERAS PREMIUM,10025,RP/KG,0
KABUPATEN BANYUWANGI,2020-08-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2020-09-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2020-10-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2020-11-01,BERAS PREMIUM,9550,RP/KG,0
KABUPATEN BANYUWANGI,2020-12-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2021-01-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2021-02-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2021-03-01,BERAS PREMIUM,9988,RP/KG,0
KABUPATEN BANYUWANGI,2021-04-01,BERAS PREMIUM,9965,RP/KG,0
KABUPATEN BANYUWANGI,2021-05-01,BERAS PREMIUM,9965,RP/KG,0
KABUPATEN BANYUWANGI,2021-06-01,BERAS PREMIUM,10000,RP/KG,0
KABUPATEN BANYUWANGI,2021-07-01,BERAS PREMIUM,9956,RP/KG,0
KABUPATEN BANYUWANGI,2021-08-01,BERAS PREMIUM,9900,RP/KG,0
KABUPATEN BANYUWANGI,2021-09-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN BANYUWANGI,2021-10-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN BANYUWANGI,2021-11-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN BANYUWANGI,2021-12-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN BANYUWANGI,2022-01-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN BANYUWANGI,2022-02-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN BANYUWANGI,2022-03-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN BANYUWANGI,2022-04-01,BERAS PREMIUM,10500,RP/KG,0
KABUPATEN BANYUWANGI,2022-05-01,BERAS PREMIUM,10300,RP/KG,0
KABUPATEN BANYUWANGI,2022-06-01,BERAS PREMIUM,10150,RP/KG,0
KABUPATEN BANYUWANGI,2022-07-01,BERAS PREMIUM,10205,RP/KG,0
KABUPATEN BANYUWANGI,2022-08-01,BERAS PREMIUM,10350,RP/KG,0
KABUPATEN BANYUWANGI,2022-09-01,BERAS PREMIUM,10586,RP/KG,0
KABUPATEN BANYUWANGI,2022-10-01,BERAS PREMIUM,10600,RP/KG,0
KABUPATEN BANYUWANGI,2022-11-01,BERAS PREMIUM,10878,RP/KG,0
KABUPATEN BANYUWANGI,2022-12-01,BERAS PREMIUM,11000,RP/KG,0
KABUPATEN BANYUWANGI,2023-01-01,BERAS PREMIUM,11000,RP/KG,0
KABUPATEN BANYUWANGI,2023-02-01,BERAS PREMIUM,11438,RP/KG,0
KABUPATEN BANYUWANGI,2023-03-01,BERAS PREMIUM,11209,RP/KG,0
KABUPATEN BANYUWANGI,2023-04-01,BERAS PREMIUM,11525,RP/KG,0
KABUPATEN BANYUWANGI,2023-05-01,BERAS PREMIUM,11500,RP/KG,0
KABUPATEN BANYUWANGI,2023-06-01,BERAS PREMIUM,11500,RP/KG,0
KABUPATEN BANYUWANGI,2023-07-01,BERAS PREMIUM,11650,RP/KG,0
KABUPATEN BANYUWANGI,2023-08-01,BERAS PREMIUM,11886,RP/KG,0
KABUPATEN BANYUWANGI,2023-09-01,BERAS PREMIUM,12495,RP/KG,0
KABUPATEN BANYUWANGI,2023-10-01,BERAS PREMIUM,13292,RP/KG,0
KABUPATEN BANYUWANGI,2023-11-01,BERAS PREMIUM,13375,RP/KG,0
KABUPATEN BANYUWANGI,2023-12-01,BERAS PREMIUM,13400,RP/KG,0
KABUPATEN BANYUWANGI,2024-01-01,BERAS PREMIUM,13636,RP/KG,0
KABUPATEN BANYUWANGI,2024-02-01,BERAS PREMIUM,14233,RP/KG,0
KABUPATEN BANYUWANGI,2024-03-01,BERAS PREMIUM,14200,RP/KG,0
KABUPATEN BANYUWANGI,2024-04-01,BERAS PREMIUM,14000,RP/KG,0
KABUPATEN BANYUWANGI,2024-05-01,BERAS PREMIUM,13806,RP/KG,0
KABUPATEN BANYUWANGI,2024-06-01,BERAS PREMIUM,13900,RP/KG,0
KABUPATEN BANYUWANGI,2024-07-01,BERAS PREMIUM,13496,RP/KG,0
KABUPATEN BANYUWANGI,2024-08-01,BERAS PREMIUM,13979,RP/KG,0
KABUPATEN BANYUWANGI,2024-09-01,BERAS PREMIUM,13866,RP/KG,0
KABUPATEN BANYUWANGI,2024-10-01,BERAS PREMIUM,13884,RP/KG,0
KABUPATEN BANYUWANGI,2024-11-01,BERAS PREMIUM,13625,RP/KG,0
KABUPATEN BANYUWANGI,2024-12-01,BERAS PREMIUM,13682,RP/KG,0
KABUPATEN BANYUWANGI,2025-01-01,BERAS PREMIUM,13669,RP/KG,0
KABUPATEN BANYUWANGI,2025-02-01,BERAS PREMIUM,13700,RP/KG,0
KABUPATEN BANYUWANGI,2025-03-01,BERAS PREMIUM,13937,RP/KG,0
KABUPATEN BANYUWANGI,2025-04-01,BERAS PREMIUM,13900,RP/KG,0
KABUPATEN BANYUWANGI,2025-05-01,BERAS PREMIUM,13918,RP/KG,0
KABUPATEN BANYUWANGI,2025-06-01,BERAS PREMIUM,14000,RP/KG,0
KABUPATEN BANYUWANGI,2025-07-01,BERAS PREMIUM,14000,RP/KG,0
KABUPATEN BANYUWANGI,2020-01-01,GABAH KERING GILING,5640,RP/KG,0
KABUPATEN BANYUWANGI,2020-02-01,GABAH KERING GILING,5700,RP/KG,0
KABUPATEN BANYUWANGI,2020-03-01,GABAH KERING GILING,5493,RP/KG,0
KABUPATEN BANYUWANGI,2020-04-01,GABAH KERING GILING,5275,RP/KG,0
KABUPATEN BANYUWANGI,2020-05-01,GABAH KERING GILING,5355,RP/KG,0
KABUPATEN BANYUWANGI,2020-06-01,GABAH KERING GILING,5440,RP/KG,0
KABUPATEN BANYUWANGI,2020-07-01,GABAH KERING GILING,5500,RP/KG,0
KABUPATEN BANYUWANGI,2020-08-01,GABAH KERING GILING,5560,RP/KG,0
KABUPATEN BANYUWANGI,2020-09-01,GABAH KERING GILING,5578,RP/KG,0
KABUPATEN BANYUWANGI,2020-10-01,GABAH KERING GILING,5693,RP/KG,0
KABUPATEN BANYUWANGI,2020-11-01,GABAH KERING GILING,5509,RP/KG,0
KABUPATEN BANYUWANGI,2020-12-01,GABAH KERING GILING,5500,RP/KG,0
KABUPATEN BANYUWANGI,2021-01-01,GABAH KERING GILING,5555,RP/KG,0
KABUPATEN BANYUWANGI,2021-02-01,GABAH KERING GILING,5538,RP/KG,0
KABUPATEN BANYUWANGI,2021-03-01,GABAH KERING GILING,5280,RP/KG,0
KABUPATEN BANYUWANGI,2021-04-01,GABAH KERING GILING,5079,RP/KG,0
KABUPATEN BANYUWANGI,2021-05-01,GABAH KERING GILING,5079,RP/KG,0
KABUPATEN BANYUWANGI,2021-06-01,GABAH KERING GILING,5176,RP/KG,0
KABUPATEN BANYUWANGI,2021-07-01,GABAH KERING GILING,4985,RP/KG,0
KABUPATEN BANYUWANGI,2021-08-01,GABAH KERING GILING,5067,RP/KG,0
KABUPATEN BANYUWANGI,2021-09-01,GABAH KERING GILING,5336,RP/KG,0
KABUPATEN BANYUWANGI,2021-10-01,GABAH KERING GILING,5530,RP/KG,0
KABUPATEN BANYUWANGI,2021-11-01,GABAH KERING GILING,5465,RP/KG,0
KABUPATEN BANYUWANGI,2021-12-01,GABAH KERING GILING,5504,RP/KG,0
KABUPATEN BANYUWANGI,2022-01-01,GABAH KERING GILING,5548,RP/KG,0
KABUPATEN BANYUWANGI,2022-02-01,GABAH KERING GILING,5500,RP/KG,0
KABUPATEN BANYUWANGI,2022-03-01,GABAH KERING GILING,5437,RP/KG,0
KABUPATEN BANYUWANGI,2022-04-01,GABAH KERING GILING,5250,RP/KG,0
KABUPATEN BANYUWANGI,2022-05-01,GABAH KERING GILING,5140,RP/KG,0
KABUPATEN BANYUWANGI,2022-06-01,GABAH KERING GILING,5200,RP/KG,0
KABUPATEN BANYUWANGI,2022-07-01,GABAH KERING GILING,5265,RP/KG,0
KABUPATEN BANYUWANGI,2022-08-01,GABAH KERING GILING,5548,RP/KG,0
KABUPATEN BANYUWANGI,2022-09-01,GABAH KERING GILING,5857,RP/KG,0
KABUPATEN BANYUWANGI,2022-10-01,GABAH KERING GILING,5975,RP/KG,0
KABUPATEN BANYUWANGI,2022-11-01,GABAH KERING GILING,6013,RP/KG,0
KABUPATEN BANYUWANGI,2022-12-01,GABAH KERING GILING,6200,RP/KG,0
KABUPATEN BANYUWANGI,2023-01-01,GABAH KERING GILING,6217,RP/KG,0
KABUPATEN BANYUWANGI,2023-02-01,GABAH KERING GILING,6476,RP/KG,0
KABUPATEN BANYUWANGI,2023-03-01,GABAH KERING GILING,6083,RP/KG,0
KABUPATEN BANYUWANGI,2023-04-01,GABAH KERING GILING,6325,RP/KG,0
KABUPATEN BANYUWANGI,2023-05-01,GABAH KERING GILING,6393,RP/KG,0
KABUPATEN BANYUWANGI,2023-06-01,GABAH KERING GILING,6450,RP/KG,0
KABUPATEN BANYUWANGI,2023-07-01,GABAH KERING GILING,6450,RP/KG,0
KABUPATEN BANYUWANGI,2023-08-01,GABAH KERING GILING,6827,RP/KG,0
KABUPATEN BANYUWANGI,2023-09-01,GABAH KERING GILING,7268,RP/KG,0
KABUPATEN BANYUWANGI,2023-10-01,GABAH KERING GILING,7850,RP/KG,0
KABUPATEN BANYUWANGI,2023-11-01,GABAH KERING GILING,7975,RP/KG,0
KABUPATEN BANYUWANGI,2023-12-01,GABAH KERING GILING,8027,RP/KG,0
KABUPATEN BANYUWANGI,2024-01-01,GABAH KERING GILING,8071,RP/KG,0
KABUPATEN BANYUWANGI,2024-02-01,GABAH KERING GILING,8429,RP/KG,0
KABUPATEN BANYUWANGI,2024-03-01,GABAH KERING GILING,8070,RP/KG,0
KABUPATEN BANYUWANGI,2024-04-01,GABAH KERING GILING,7075,RP/KG,0
KABUPATEN BANYUWANGI,2024-05-01,GABAH KERING GILING,7140,RP/KG,0
KABUPATEN BANYUWANGI,2024-06-01,GABAH KERING GILING,7700,RP/KG,0
KABUPATEN BANYUWANGI,2024-07-01,GABAH KERING GILING,7783,RP/KG,0
KABUPATEN BANYUWANGI,2024-08-01,GABAH KERING GILING,7765,RP/KG,0
KABUPATEN BANYUWANGI,2024-09-01,GABAH KERING GILING,7900,RP/KG,0
KABUPATEN BANYUWANGI,2024-10-01,GABAH KERING GILING,7865,RP/KG,0
KABUPATEN BANYUWANGI,2024-11-01,GABAH KERING GILING,7785,RP/KG,0
KABUPATEN BANYUWANGI,2024-12-01,GABAH KERING GILING,7158,RP/KG,0
KABUPATEN BANYUWANGI,2025-01-01,GABAH KERING GILING,7900,RP/KG,0
KABUPATEN BANYUWANGI,2025-02-01,GABAH KERING GILING,6745,RP/KG,0
KABUPATEN BANYUWANGI,2025-03-01,GABAH KERING GILING,7857,RP/KG,0
KABUPATEN BANYUWANGI,2025-04-01,GABAH KERING GILING,6622,RP/KG,0
KABUPATEN BANYUWANGI,2025-05-01,GABAH KERING GILING,7846,RP/KG,0
KABUPATEN BANYUWANGI,2025-06-01,GABAH KERING GILING,11120,RP/KG,0
KABUPATEN BANYUWANGI,2025-07-01,GABAH KERING GILING,8200,RP/KG,0
KABUPATEN BANYUWANGI,2020-01-01,GABAH KERING PANEN,5040,RP/KG,0
KABUPATEN BANYUWANGI,2020-02-01,GABAH KERING PANEN,5025,RP/KG,0
KABUPATEN BANYUWANGI,2020-03-01,GABAH KERING PANEN,4787,RP/KG,0
KABUPATEN BANYUWANGI,2020-04-01,GABAH KERING PANEN,4375,RP/KG,0
KABUPATEN BANYUWANGI,2020-05-01,GABAH KERING PANEN,4455,RP/KG,0
KABUPATEN BANYUWANGI,2020-06-01,GABAH KERING PANEN,4535,RP/KG,0
KABUPATEN BANYUWANGI,2020-07-01,GABAH KERING PANEN,4603,RP/KG,0
KABUPATEN BANYUWANGI,2020-08-01,GABAH KERING PANEN,4668,RP/KG,0
KABUPATEN BANYUWANGI,2020-09-01,GABAH KERING PANEN,4693,RP/KG,0
KABUPATEN BANYUWANGI,2020-10-01,GABAH KERING PANEN,4804,RP/KG,0
KABUPATEN BANYUWANGI,2020-11-01,GABAH KERING PANEN,4594,RP/KG,0
KABUPATEN BANYUWANGI,2020-12-01,GABAH KERING PANEN,4616,RP/KG,0
KABUPATEN BANYUWANGI,2021-01-01,GABAH KERING PANEN,4630,RP/KG,0
KABUPATEN BANYUWANGI,2021-02-01,GABAH KERING PANEN,4633,RP/KG,0
KABUPATEN BANYUWANGI,2021-03-01,GABAH KERING PANEN,4142,RP/KG,0
KABUPATEN BANYUWANGI,2021-04-01,GABAH KERING PANEN,4154,RP/KG,0
KABUPATEN BANYUWANGI,2021-05-01,GABAH KERING PANEN,4154,RP/KG,0
KABUPATEN BANYUWANGI,2021-06-01,GABAH KERING PANEN,4273,RP/KG,0
KABUPATEN BANYUWANGI,2021-07-01,GABAH KERING PANEN,4094,RP/KG,0
KABUPATEN BANYUWANGI,2021-08-01,GABAH KERING PANEN,4167,RP/KG,0
KABUPATEN BANYUWANGI,2021-09-01,GABAH KERING PANEN,4439,RP/KG,0
KABUPATEN BANYUWANGI,2021-10-01,GABAH KERING PANEN,4473,RP/KG,0
KABUPATEN BANYUWANGI,2021-11-01,GABAH KERING PANEN,4570,RP/KG,0
